DI_SEQUENCE_NUMBER,DI_OPERATION_TYPE,MATNR,WERKS,PSTAT,LVORM,BWTTY,XCHAR,MMSTA,MMSTD,MAABC,KZKRI,EKGRP,AUSME,DISPR,DISMM,DISPO,KZDIE,PLIFZ,WEBAZ,PERKZ,AUSSS,DISLS,BESKZ,SOBSL,SBDKZ,LAGPR,ALTSL,KZAUS,AUSDT,NFMAT,KZBED,MISKZ,FHORI,PFREI,FFREI,RGEKZ,FEVOR,BEARZ,RUEZT,TRANZ,DZEIT,MAXLZ,LZEIH,KZPRO,GPMKZ,UEETO,UEETK,UNETO,WZEIT,ATPKZ,VZUSL,HERBL,INSMK,SPROZ,QUAZT,SSQSS,MPDAU,KZPPV,KZDKZ,WSTGH,PRFRQ,NKMPR,LADGR,XCHPF,USEQU,LGRAD,AUFTL,PLVAR,OTYPE,OBJID,MTVFP,PERIV,KZKFK,VRVEZ,VBEAZ,LIZYK,BWSCL,KAUTB,KORDB,STAWN,HERKL,HERKR,EXPME,MTVER,PRCTR,MRPPP,SAUFT,FXHOR,VRMOD,VINT1,VINT2,VERKZ,STLAL,STLAN,PLNNR,APLAL,SOBSK,FRTME,LGPRO,DISGR,KAUSF,QZGTP,QMATV,TAKZT,RWPRO,COPAM,ABCIN,AWSLS,SERNP,CUOBJ,STDPD,SFEPR,XMCNG,QSSYS,LFRHY,RDPRF,VRBMT,VRBWK,VRBDT,VRBFK,AUTRU,PREFE,PRENC,PRENO,PREND,PRENE,PRENG,ITARK,SERVG,KZKUP,STRGR,CUOBV,LGFSB,SCHGT,CCFIX,EPRIO,QMATA,RESVP,PLNTY,UOMGR,UMRSL,ABFAC,SFCPF,SHFLG,SHZET,MDACH,KZECH,KOKRS,ZZBKLAS,ZZSTPRS,ZZWAERS,ZZVERPR,ZZLPLPR,ZZSTPRS_MM,ZZLOSGR,ZZMEINS,ZZEISBE,ZZPEINH,ZZWERKS_SRC,ZZSTPRS_SRC,ZZPEINH_SRC,ZZBSTRF,ZZBSTMI,ZZMINBE,ZZBSTFE,ZZMATOHD,ZZOHDCST,ZZLABCST,ZZPLPR,ZZPLP1,ZZKBETR,ZZKONWA,ZZSWAER,ZZMAT_LOOP,ZZLOOPSTDL,ZZSUBCOST,ZZLOOP_REL,ZZCST_SOBSL,ZZCST_BESKZ,ZZPRDTIER,ZZNODETYPE,ZZFRCST_RORG,ZZERHOR,ODQ_CHANGEMODE,ODQ_ENTITYCNTR
86337,X,IFC-650X,4160,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,1100, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
86349,X,IFC-6510,4160,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,1100, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
86358,X,IFC-6520,4160,V, , , , ,1/1/1900, , , , , , , , ,0,0,P,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,1100, , ,0, , , ,0,02,Z9, ,0,0, , , , ,NAU,US, , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
88349,X,PLM-DIEN-4160,4160,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,JP, , , ,0000004506, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
88364,X,PLM-NLAG-4160,4160,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,JP, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
88898,X,PT-4100,4160,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,1100, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000003960, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
90358,X,SH4160,4160,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , ,NAU,JP, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
102804,X,4507-ACCEPTANCE,4160,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000004507, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
108873,X,CWAT02MLT-I2,4160,VLSB, , ,X, ,1/1/1900, , , , , , , , ,0,0,P,0, ,X, , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001,X, ,0, , , ,0,02,Z9, ,0,0, , , , ,8421.29.000,JP, , , ,0000004418, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,250.18,1,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
119802,X,SVC-LP-WARRANTY,4160,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , ,N/A,AQ, , , ,0000007129, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
119851,X,TO BE APPROVED,4160,VLS, , , , ,1/1/1900, , , , , , , , ,0,0,P,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02,Z9, ,0,0, , , , ,N/A,JP, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , ,C, , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
119873,X,TO BE EXTENDED,4160,VL, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,N/A,JP, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , ,C, , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
119883,X,TO BE VALIDATED,4160,VLS, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,N/A,JP, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , ,C, , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4160,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
73802,X,4411-PROTOTYPE,4165,V, , ,X, ,1/1/1900, , , , , , , , ,0,0,P,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001,X, ,0, , , ,0,02,Z9, ,0,0, , , , ,NAU,AQ, , , ,0000004411, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4165,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
90359,X,SH4160,4165,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , ,NAU,JP, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,JPY,0,0,0,0, ,0,0,4165,0,0,0,0,0,0,0,0,0,0,0,0, ,JPY, ,0,0, , , , , ,  0,0, ,0
71309,X,1220-PROTOTYPE,4196,LSVP, , , , ,1/1/1900, , , , , , , , ,0,0,P,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02,Z9, ,0,0, , , , ,NAU,AQ, , , ,0000001220, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , ,C, , ,0, , , , , , , , ,1/1/1900,0,X, , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,SGD,0,0,0,0, ,0,0,4196,0,0,0,0,0,0,0,0,0,0,0,0, ,SGD, ,0,0, , , , , ,  0,0, ,0
86338,X,IFC-650X,4196,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,1100, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,SGD,0,0,0,0, ,0,0,4196,0,0,0,0,0,0,0,0,0,0,0,0, ,SGD, ,0,0, , , , , ,  0,0, ,0
86350,X,IFC-6510,4196,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,1100, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,SGD,0,0,0,0, ,0,0,4196,0,0,0,0,0,0,0,0,0,0,0,0, ,SGD, ,0,0, , , , , ,  0,0, ,0
88899,X,PT-4100,4196,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,1100, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000003960, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,SGD,0,0,0,0, ,0,0,4196,0,0,0,0,0,0,0,0,0,0,0,0, ,SGD, ,0,0, , , , , ,  0,0, ,0
102805,X,4507-ACCEPTANCE,4196,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , , , , , , ,0000004507, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,SGD,0,0,0,0, ,0,0,4196,0,0,0,0,0,0,0,0,0,0,0,0, ,SGD, ,0,0, , , , , ,  0,0, ,0
119805,X,SVC-LP-WARRANTY,4196,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , ,N/A,AQ, , , ,0000007129, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,SGD,0,0,0,0, ,0,0,4196,0,0,0,0,0,0,0,0,0,0,0,0, ,SGD, ,0,0, , , , , ,  0,0, ,0
119852,X,TO BE APPROVED,4196,SV, , , , ,1/1/1900, , , , , , , , ,0,0,P,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02,Z9, ,0,0, , , , ,N/A,US, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,SGD,0,0,0,0, ,0,0,4196,0,0,0,0,0,0,0,0,0,0,0,0, ,SGD, ,0,0, , , , , ,  0,0, ,0
119865,X,TO BE DETERMINED,4196,SV, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,N/A,MY, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,SGD,0,0,0,0, ,0,0,4196,0,0,0,0,0,0,0,0,0,0,0,0, ,SGD, ,0,0, , , , , ,  0,0, ,0
119874,X,TO BE EXTENDED,4196,SV, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,N/A,MY, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,SGD,0,0,0,0, ,0,0,4196,0,0,0,0,0,0,0,0,0,0,0,0, ,SGD, ,0,0, , , , , ,  0,0, ,0
119884,X,TO BE VALIDATED,4196,LSV, , , , ,1/1/1900, , , , , , , , ,0,0,P,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02,Z9, ,0,0, , , , ,N/A,US, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , ,C, , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,SGD,0,0,0,0, ,0,0,4196,0,0,0,0,0,0,0,0,0,0,0,0, ,SGD, ,0,0, , , , , ,  0,0, ,0
71313,X,1220-PROTOTYPE,FR10,VPL, , , , ,1/1/1900, , , , , , , , ,0,0,P,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02,Z9, ,0,0, , , , ,NAU,AQ, , , ,0000001220, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , ,C, , ,0, , , , , , , , ,1/1/1900,0,X, , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,EUR,0,0,0,0, ,0,0,FR10,0,0,0,0,0,0,0,0,0,0,0,0, ,EUR, ,0,0, , , , , ,  0,0, ,0
81393,X,DI3,FR10,VL, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000003560, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , ,C, , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,EUR,0,0,0,0, ,0,0,FR10,0,0,0,0,0,0,0,0,0,0,0,0, ,EUR, ,0,0, , , , , ,  0,0, ,0
86342,X,IFC-650X,FR10,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,1100, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,EUR,0,0,0,0, ,0,0,FR10,0,0,0,0,0,0,0,0,0,0,0,0, ,EUR, ,0,0, , , , , ,  0,0, ,0
86354,X,IFC-6510,FR10,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,1100, , ,0, , , ,0,02, , ,0,0, , , , ,NAU,US, , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,EUR,0,0,0,0, ,0,0,FR10,0,0,0,0,0,0,0,0,0,0,0,0, ,EUR, ,0,0, , , , , ,  0,0, ,0
86360,X,IFC-6520,FR10,V, , , , ,1/1/1900, , , , , , , , ,0,0,P,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0,02,Z9, ,0,0, , , , ,NAU,US, , , ,0000003963, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,EUR,0,0,0,0, ,0,0,FR10,0,0,0,0,0,0,0,0,0,0,0,0, ,EUR, ,0,0, , , , , ,  0,0, ,0
89866,X,SB300-8A00-06EN5G,FR10,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , ,NAU,JP, , , ,0000005550, , ,0, ,0,0,X, , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,EUR,0,0,0,0, ,0,0,FR10,0,0,0,0,0,0,0,0,0,0,0,116,USD,EUR, ,0,0, , , , , ,  0,0, ,0
90337,X,SH,FR10,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , ,NAU,AQ, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,EUR,0,0,0,0, ,0,0,FR10,0,0,0,0,0,0,0,0,0,0,0,0, ,EUR, ,0,0, , , , , ,  0,0, ,0
90347,X,SH1600-GBP,FR10,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , ,NAU,AQ, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,EUR,0,0,0,0, ,0,0,FR10,0,0,0,0,0,0,0,0,0,0,0,0, ,EUR, ,0,0, , , , , ,  0,0, ,0
90348,X,SH1600-USD,FR10,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , ,NAU,US, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,EUR,0,0,0,0, ,0,0,FR10,0,0,0,0,0,0,0,0,0,0,0,0, ,EUR, ,0,0, , , , , ,  0,0, ,0
90351,X,SH1630,FR10,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , ,NAU,US, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , ,00000000,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,EUR,0,0,0,0, ,0,0,FR10,0,0,0,0,0,0,0,0,0,0,0,0, ,EUR, ,0,0, , , , , ,  0,0, ,0
90354,X,SH1700,FR10,V, , , , ,1/1/1900, , , , , , , , ,0,0,M,0, , , , , , , ,1/1/1900, , , , , , , , ,0,0,0,0,0, , , ,0, ,0,0, ,0, , ,0,0, ,0, , ,0,0,1/1/1900,0001, , ,0, , , ,0, , , ,0,0, , , , ,NAU,US, , , ,0000009000, , ,0, ,0,0, , , , , , , , , ,0, , ,0, , , , , ,0, , , , , , , , ,1/1/1900,0, , , , ,1/1/1900, ,1/1/1900, , , , ,0, , , , , ,0, , , ,0, , ,0, , ,1000, ,0,EUR,0,0,0,0, ,0,0,FR10,0,0,0,0,0,0,0,0,0,0,0,0, ,EUR, ,0,0, , , , , ,  0,0, ,0
